work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary_in_inr
2023,Senior,FT,Data Engineer,75000,USD,75000,US,100,US,M,6225000
2023,Senior,FT,Data Engineer,236000,USD,236000,US,100,US,M,19588000
2023,Senior,FT,Data Engineer,182000,USD,182000,US,100,US,M,15106000
2022,Mid-Level,FT,Data Analyst,1125000,INR,14307,IN,100,IN,L,1187481
2022,Entry-Level,FT,Data Scientist,130000,USD,130000,US,0,US,M,10790000
2023,Mid-Level,FT,Data Analyst,150000,USD,150000,US,0,US,M,12450000
2023,Mid-Level,FT,Data Analyst,100000,USD,100000,US,0,US,M,8300000
2023,Senior,FT,Machine Learning Engineer,261500,USD,261500,US,0,US,L,21704500
2023,Senior,FT,Machine Learning Engineer,134500,USD,134500,US,0,US,L,11163500
2022,Mid-Level,FT,Data Scientist,1100000,INR,13989,IN,100,IN,L,1161087
2023,Mid-Level,FT,Data Scientist,130000,USD,130000,US,0,US,M,10790000
2023,Mid-Level,FT,Data Scientist,90000,USD,90000,US,0,US,M,7470000
2023,Entry-Level,FT,Data Engineer,160000,USD,160000,US,0,US,M,13280000
2023,Entry-Level,FT,Data Engineer,135000,USD,135000,US,0,US,M,11205000
2022,Senior,FT,Manager Data Management,125000,USD,125000,US,100,US,L,10375000
2022,Senior,FT,Data Engineer,175000,USD,175000,US,0,US,M,14525000
2022,Senior,FT,Data Engineer,155000,USD,155000,US,0,US,M,12865000
2022,Senior,FT,Data Engineer,153600,USD,153600,US,0,US,M,12748800
2022,Senior,FT,Data Engineer,106800,USD,106800,US,0,US,M,8864400
2022,Senior,FT,Data Scientist,150000,USD,150000,US,0,US,M,12450000
2022,Senior,FT,Data Scientist,140000,USD,140000,US,0,US,M,11620000
2022,Senior,FT,Data Science Consultant,122000,USD,122000,US,0,US,M,10126000
2022,Senior,FT,Data Science Consultant,94500,USD,94500,US,0,US,M,7843500
2022,Senior,FT,Data Engineer,170000,USD,170000,US,0,US,M,14110000
2022,Senior,FT,Data Engineer,130000,USD,130000,US,0,US,M,10790000
2022,Senior,FT,Data Science Consultant,145000,USD,145000,US,0,US,M,12035000
2022,Senior,FT,Data Science Consultant,128000,USD,128000,US,0,US,M,10624000
2022,Senior,FT,Data Engineer,145000,USD,145000,US,0,US,M,12035000
2022,Senior,FT,Data Engineer,100000,USD,100000,US,0,US,M,8300000
2022,Senior,FT,Data Engineer,175000,USD,175000,US,0,US,M,14525000
2022,Senior,FT,Data Engineer,120000,USD,120000,US,0,US,M,9960000
2022,Senior,FT,Data Engineer,145000,USD,145000,US,0,US,M,12035000
2022,Senior,FT,Data Engineer,115000,USD,115000,US,0,US,M,9545000
2022,Senior,FT,Applied Machine Learning Scientist,150000,USD,150000,US,100,US,M,12450000
2022,Mid-Level,FT,Data Analyst,150000,USD,150000,US,0,US,M,12450000
2022,Mid-Level,FT,Data Analyst,100000,USD,100000,US,0,US,M,8300000
2022,Mid-Level,FT,Data Scientist,150000,USD,150000,US,100,US,M,12450000
2022,Mid-Level,FT,Data Scientist,127500,USD,127500,US,100,US,M,10582500
2022,Senior,FT,Data Scientist,126500,USD,126500,US,100,US,M,10499500
2022,Senior,FT,Data Scientist,51000,USD,51000,US,100,US,M,4233000
2022,Mid-Level,FT,Data Engineer,260000,USD,260000,US,0,US,M,21580000
2022,Mid-Level,FT,Data Engineer,175000,USD,175000,US,0,US,M,14525000
2022,Entry-Level,FT,Applied Data Scientist,40000,USD,40000,AU,100,PK,M,3320000
2022,Entry-Level,FT,AI Programmer,40000,USD,40000,PK,100,AU,M,3320000
2022,Senior,FT,Data Engineer,250000,USD,250000,US,100,US,M,20750000
2022,Senior,FT,Data Engineer,63000,USD,63000,US,100,US,M,5229000
2022,Senior,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M,17430000
2022,Senior,FT,Machine Learning Engineer,160000,USD,160000,US,100,US,M,13280000
2022,Senior,FT,Data Scientist,272550,USD,272550,US,100,US,M,22621650
2022,Senior,FT,Data Scientist,198200,USD,198200,US,100,US,M,16450600
2022,Mid-Level,FT,Data Scientist,90000,EUR,94560,FR,100,FR,M,7848480
2022,Mid-Level,FT,Data Scientist,50000,EUR,52533,FR,100,FR,M,4360239
2022,Senior,FT,Data Scientist,220000,USD,220000,US,0,US,M,18260000
2022,Senior,FT,Data Scientist,146000,USD,146000,US,0,US,M,12118000
2022,Mid-Level,FT,Data Analyst,150000,USD,150000,US,0,US,M,12450000
2022,Mid-Level,FT,Data Analyst,100000,USD,100000,US,0,US,M,8300000
2022,Senior,FT,Machine Learning Software Engineer,248400,USD,248400,CA,100,CA,M,20617200
2022,Senior,FT,Machine Learning Software Engineer,183600,USD,183600,CA,100,CA,M,15238800
2022,Mid-Level,FT,Data Engineer,150000,USD,150000,US,100,US,M,12450000
2022,Mid-Level,FT,Data Engineer,150000,USD,150000,US,100,US,M,12450000
2022,Entry-Level,FT,Machine Learning Developer,40000,USD,40000,PK,100,AU,M,3320000
2022,Senior,FT,Lead Data Scientist,4460000,INR,56723,IN,0,IN,L,4708009
2022,Mid-Level,FT,Data Engineer,120000,USD,120000,US,0,US,M,9960000
2022,Mid-Level,FT,Data Engineer,95000,USD,95000,US,0,US,M,7885000
2022,Entry-Level,FT,Data Engineer,160000,USD,160000,US,0,US,M,13280000
2022,Entry-Level,FT,Data Engineer,135000,USD,135000,US,0,US,M,11205000
2022,Entry-Level,FT,Data Science Consultant,23000,EUR,24165,IT,50,IT,M,2005695
2022,Senior,FT,Data Engineer,216000,USD,216000,US,100,US,M,17928000
2022,Senior,FT,Data Engineer,144000,USD,144000,US,100,US,M,11952000
2022,Entry-Level,FT,Data Engineer,85000,USD,85000,US,0,US,M,7055000
2022,Entry-Level,FT,Data Engineer,65000,USD,65000,US,0,US,M,5395000
2022,Senior,FT,Data Analyst,149000,USD,149000,US,100,US,M,12367000
2022,Senior,FT,Data Analyst,119000,USD,119000,US,100,US,M,9877000
2022,Senior,FT,Data Scientist,140000,USD,140000,US,0,US,M,11620000
2022,Senior,FT,Data Scientist,120000,USD,120000,US,0,US,M,9960000
2022,Mid-Level,FT,Data Scientist,150000,USD,150000,US,0,US,M,12450000
2022,Mid-Level,FT,Data Scientist,110000,USD,110000,US,0,US,M,9130000
2022,Senior,FT,Machine Learning Engineer,246000,USD,246000,US,100,US,M,20418000
2022,Senior,FT,Machine Learning Engineer,201000,USD,201000,US,100,US,M,16683000
2022,Senior,FT,Data Scientist,190000,USD,190000,US,0,US,M,15770000
2022,Senior,FT,Data Scientist,155000,USD,155000,US,0,US,M,12865000
2022,Senior,FT,ML Engineer,235000,USD,235000,US,100,US,M,19505000
2022,Senior,FT,ML Engineer,185000,USD,185000,US,100,US,M,15355000
2022,Senior,FT,Cloud Database Engineer,190000,USD,190000,US,100,US,M,15770000
2022,Senior,FT,Cloud Database Engineer,160000,USD,160000,US,100,US,M,13280000
2022,Entry-Level,FT,Product Data Analyst,100000,USD,100000,US,100,US,M,8300000
2022,Mid-Level,FT,Data Engineer,130000,USD,130000,US,0,US,M,10790000
2022,Mid-Level,FT,Data Engineer,115000,USD,115000,US,0,US,M,9545000
2022,Mid-Level,FT,Data Scientist,75000,GBP,92350,GB,0,GB,M,7665050
2022,Mid-Level,FT,Data Scientist,55000,GBP,67723,GB,0,GB,M,5621009
2022,Mid-Level,FT,Data Engineer,105000,USD,105000,US,0,US,M,8715000
2022,Mid-Level,FT,Data Engineer,70000,USD,70000,US,0,US,M,5810000
2022,Senior,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,16973500
2022,Senior,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,11802600
2022,Senior,FT,Machine Learning Engineer,192000,USD,192000,US,100,US,M,15936000
2022,Senior,FT,Machine Learning Engineer,164000,USD,164000,US,100,US,M,13612000
2022,Senior,FT,Data Engineer,185900,USD,185900,US,0,US,M,15429700
2022,Senior,FT,Data Engineer,129300,USD,129300,US,0,US,M,10731900
2022,Senior,FT,Data Engineer,130000,USD,130000,US,0,US,M,10790000
2022,Senior,FT,Data Engineer,75000,USD,75000,US,0,US,M,6225000
2022,Senior,FT,Data Science Manager,175000,USD,175000,US,0,US,M,14525000
2022,Senior,FT,Data Science Manager,120000,USD,120000,US,0,US,M,9960000
2022,Senior,FT,Data Engineer,167500,USD,167500,US,0,US,M,13902500
2022,Senior,FT,Data Engineer,106500,USD,106500,US,0,US,M,8839500
2022,Mid-Level,FT,Data Analyst,75000,USD,75000,US,100,US,M,6225000
2022,Mid-Level,FT,Data Analyst,60000,USD,60000,US,100,US,M,4980000
2022,Senior,FT,Applied Scientist,184000,USD,184000,US,100,US,M,15272000
2022,Senior,FT,Applied Scientist,142000,USD,142000,US,100,US,M,11786000
2022,Mid-Level,FT,Data Scientist,145000,USD,145000,US,0,US,M,12035000
2022,Mid-Level,FT,Data Scientist,100000,USD,100000,US,0,US,M,8300000
2022,Entry-Level,FT,Machine Learning Software Engineer,10000,USD,10000,MA,50,MA,S,830000
2022,Mid-Level,FT,Data Scientist,2500000,INR,31795,IN,100,US,M,2638985
2022,Mid-Level,FT,NLP Engineer,198000,PLN,44365,PL,100,PL,S,3682295
2022,Senior,FT,Data Engineer,175000,USD,175000,US,0,US,M,14525000
2022,Senior,FT,Data Engineer,120000,USD,120000,US,0,US,M,9960000
2022,Senior,FT,Data Engineer,175000,USD,175000,US,0,US,M,14525000
2022,Senior,FT,Data Engineer,120000,USD,120000,US,0,US,M,9960000
2022,Executive,FT,Data Engineer,200000,USD,200000,US,0,US,M,16600000
2022,Executive,FT,Data Engineer,145000,USD,145000,US,0,US,M,12035000
2022,Mid-Level,FT,Data Engineer,75000,GBP,92350,GB,100,GB,M,7665050
2022,Mid-Level,FT,Data Engineer,60000,GBP,73880,GB,100,GB,M,6132040
2022,Senior,FT,Data Engineer,145000,USD,145000,US,0,US,M,12035000
2022,Senior,FT,Data Engineer,100000,USD,100000,US,0,US,M,8300000
2022,Senior,FT,Applied Scientist,192000,USD,192000,US,100,US,M,15936000
2022,Senior,FT,Applied Scientist,164000,USD,164000,US,100,US,M,13612000
2022,Executive,FT,Data Engineer,310000,USD,310000,US,100,US,M,25730000
2022,Executive,FT,Data Engineer,239000,USD,239000,US,100,US,M,19837000
2022,Senior,FT,Data Analyst,120000,USD,120000,US,0,US,M,9960000
2022,Senior,FT,Data Analyst,95000,USD,95000,US,0,US,M,7885000
2022,Senior,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M,12035000
2022,Senior,FT,Machine Learning Engineer,135000,USD,135000,US,0,US,M,11205000
2022,Senior,FT,Data Engineer,100000,USD,100000,US,0,US,M,8300000
2022,Senior,FT,Data Engineer,78000,USD,78000,US,0,US,M,6474000
2022,Senior,FT,Data Engineer,70000,EUR,73546,ES,0,ES,M,6104318
2022,Senior,FT,Data Engineer,35000,EUR,36773,ES,0,ES,M,3052159
2022,Mid-Level,FT,Data Engineer,160000,USD,160000,US,100,US,M,13280000
2022,Mid-Level,FT,Data Engineer,120000,USD,120000,US,100,US,M,9960000
2022,Senior,FT,Data Scientist,190000,USD,190000,US,0,US,M,15770000
2022,Senior,FT,Data Scientist,150000,USD,150000,US,0,US,M,12450000
2022,Mid-Level,FT,Data Engineer,2800000,INR,35610,IN,50,IN,L,2955630
2022,Senior,FT,AI Scientist,125000,USD,125000,CO,100,CO,L,10375000
2022,Senior,FT,Data Engineer,120000,USD,120000,US,0,US,M,9960000
2022,Senior,FT,Data Engineer,95000,USD,95000,US,0,US,M,7885000
2022,Mid-Level,FT,Data Analyst,150000,USD,150000,US,0,US,M,12450000
2022,Mid-Level,FT,Data Analyst,100000,USD,100000,US,0,US,M,8300000
2022,Senior,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M,3924240
2022,Senior,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M,3139392
2022,Senior,FT,Data Analyst,115934,USD,115934,US,100,US,M,9622522
2022,Senior,FT,Data Analyst,81666,USD,81666,US,100,US,M,6778278
2022,Senior,FT,Data Scientist,175000,USD,175000,US,100,US,M,14525000
2022,Senior,FT,Data Scientist,140000,USD,140000,US,100,US,M,11620000
2022,Senior,FT,Data Engineer,120000,USD,120000,US,0,US,M,9960000
2022,Senior,FT,Data Engineer,95000,USD,95000,US,0,US,M,7885000
2022,Senior,FT,Research Engineer,249500,USD,249500,US,0,US,M,20708500
2022,Senior,FT,Research Engineer,149850,USD,149850,US,0,US,M,12437550
2022,Mid-Level,FT,Analytics Engineer,122500,USD,122500,US,100,US,M,10167500
2022,Mid-Level,FT,Analytics Engineer,100000,USD,100000,US,100,US,M,8300000
2022,Senior,FT,Data Scientist,249500,USD,249500,US,0,US,M,20708500
2022,Senior,FT,Data Scientist,149850,USD,149850,US,0,US,M,12437550
2022,Entry-Level,FT,Data Analyst,55000,USD,55000,US,0,US,M,4565000
2022,Entry-Level,FT,Data Analyst,48000,USD,48000,US,0,US,M,3984000
2022,Senior,FT,Research Scientist,249500,USD,249500,US,0,US,M,20708500
2022,Senior,FT,Research Scientist,149850,USD,149850,US,0,US,M,12437550
2022,Mid-Level,FT,Computer Vision Engineer,56000,EUR,58837,FR,100,FR,S,4883471
2022,Senior,FT,Data Engineer,190000,USD,190000,US,100,US,M,15770000
2022,Senior,FT,Data Engineer,120000,USD,120000,US,100,US,M,9960000
2022,Senior,FT,Data Analyst,127000,USD,127000,US,100,US,M,10541000
2022,Senior,FT,Data Analyst,104000,USD,104000,US,100,US,M,8632000
2022,Senior,FT,Data Scientist,210000,USD,210000,US,100,US,M,17430000
2022,Senior,FT,Data Scientist,150000,USD,150000,US,100,US,M,12450000
2022,Senior,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M,17430000
2022,Senior,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,12450000
2022,Senior,FT,Data Engineer,210000,USD,210000,US,100,US,M,17430000
2022,Senior,FT,Data Engineer,130000,USD,130000,US,100,US,M,10790000
2022,Senior,FT,Data Scientist,182750,USD,182750,US,100,US,M,15168250
2022,Senior,FT,Data Scientist,161500,USD,161500,US,100,US,M,13404500
2022,Mid-Level,FT,Data Analyst,102640,USD,102640,US,100,US,M,8519120
2022,Mid-Level,FT,Data Analyst,66100,USD,66100,US,100,US,M,5486300
2022,Senior,FT,Research Scientist,210000,USD,210000,US,100,US,M,17430000
2022,Senior,FT,Research Scientist,150000,USD,150000,US,100,US,M,12450000
2022,Senior,FT,Data Engineer,198800,USD,198800,US,0,US,M,16500400
2022,Senior,FT,Data Engineer,122600,USD,122600,US,0,US,M,10175800
2022,Mid-Level,FT,Data Engineer,130000,USD,130000,US,100,US,M,10790000
2022,Mid-Level,FT,Data Engineer,80000,USD,80000,US,100,US,M,6640000
2022,Senior,FT,Data Scientist,136000,USD,136000,US,100,US,M,11288000
2022,Senior,FT,Data Scientist,104000,USD,104000,US,100,US,M,8632000
2022,Senior,FT,Data Analyst,150000,USD,150000,US,100,US,M,12450000
2022,Senior,FT,Data Analyst,100000,USD,100000,US,100,US,M,8300000
2022,Entry-Level,FT,Data Engineer,160000,USD,160000,US,0,US,M,13280000
2022,Entry-Level,FT,Data Engineer,135000,USD,135000,US,0,US,M,11205000
2022,Senior,FT,Data Engineer,216000,USD,216000,US,100,US,M,17928000
2022,Senior,FT,Data Engineer,144000,USD,144000,US,100,US,M,11952000
2022,Executive,FT,Data Scientist,159000,USD,159000,US,100,US,M,13197000
2022,Executive,FT,Data Scientist,130000,USD,130000,US,100,US,M,10790000
2022,Senior,FT,Data Analyst,115934,USD,115934,US,100,US,M,9622522
2022,Senior,FT,Data Analyst,81666,USD,81666,US,100,US,M,6778278
2022,Senior,FT,Data Engineer,215000,USD,215000,US,100,US,M,17845000
2022,Senior,FT,Data Engineer,150000,USD,150000,US,100,US,M,12450000
2022,Senior,FT,Machine Learning Engineer,246000,USD,246000,US,100,US,M,20418000
2022,Senior,FT,Machine Learning Engineer,201000,USD,201000,US,100,US,M,16683000
2022,Mid-Level,FT,Data Engineer,187000,USD,187000,US,100,US,M,15521000
2022,Mid-Level,FT,Data Engineer,153000,USD,153000,US,100,US,M,12699000
2022,Senior,FT,Machine Learning Engineer,255000,USD,255000,MX,100,MX,M,21165000
2022,Senior,FT,Machine Learning Engineer,185000,USD,185000,MX,100,MX,M,15355000
2022,Mid-Level,FT,Data Analyst,350000,GBP,430967,GB,0,GB,M,35770261
2022,Mid-Level,FT,Data Analyst,45000,GBP,55410,GB,0,GB,M,4599030
2022,Senior,FT,Data Analyst,48000,EUR,50432,ES,0,ES,M,4185856
2022,Senior,FT,Data Analyst,38000,EUR,39925,ES,0,ES,M,3313775
2022,Senior,FT,Data Analyst,169000,USD,169000,US,0,US,M,14027000
2022,Senior,FT,Data Analyst,110600,USD,110600,US,0,US,M,9179800
2022,Entry-Level,FT,BI Data Analyst,58000,EUR,60938,DE,0,DE,L,5057854
2022,Senior,FT,BI Developer,140000,USD,140000,US,100,US,M,11620000
2022,Senior,FT,BI Developer,120000,USD,120000,US,100,US,M,9960000
2022,Mid-Level,FT,Data Analyst,75000,USD,75000,US,100,US,M,6225000
2022,Mid-Level,FT,Data Analyst,60000,USD,60000,US,100,US,M,4980000
2022,Senior,FT,3D Computer Vision Researcher,10000,USD,10000,CA,50,AL,S,830000
2022,Entry-Level,FT,Data Analyst,50000,USD,50000,US,50,US,L,4150000
2022,Mid-Level,FT,MLOps Engineer,134000,USD,134000,US,100,US,M,11122000
2022,Mid-Level,FT,MLOps Engineer,124000,USD,124000,US,100,US,M,10292000
2022,Senior,FT,Data Analyst,166700,USD,166700,US,0,US,M,13836100
2022,Senior,FT,Data Analyst,119000,USD,119000,US,0,US,M,9877000
2022,Entry-Level,FT,Data Scientist,124234,USD,124234,US,0,US,M,10311422
2022,Entry-Level,FT,Data Scientist,74540,USD,74540,US,0,US,M,6186820
2022,Mid-Level,FT,Data Analyst,100000,USD,100000,US,100,US,M,8300000
2022,Mid-Level,FT,Data Analyst,65000,USD,65000,US,100,US,M,5395000
2021,Mid-Level,FT,Data Analyst,1250000,INR,16904,IN,50,IN,L,1403032
2022,Entry-Level,FT,AI Scientist,200000,USD,200000,CA,50,CA,L,16600000
2022,Entry-Level,FT,Machine Learning Engineer,12000,USD,12000,AR,100,AR,L,996000
2022,Senior,FT,Data Engineer,220000,USD,220000,US,100,US,M,18260000
2022,Senior,FT,Data Engineer,146000,USD,146000,US,100,US,M,12118000
2022,Senior,FT,Data Engineer,65000,EUR,68293,ES,0,ES,M,5668319
2022,Senior,FT,Data Engineer,35000,EUR,36773,ES,0,ES,M,3052159
2022,Senior,FT,Data Specialist,110000,USD,110000,US,0,US,M,9130000
2022,Senior,FT,Data Specialist,70000,USD,70000,US,0,US,M,5810000
2022,Entry-Level,FT,Data Analyst,50000,USD,50000,US,50,US,L,4150000
2022,Senior,FT,Data Engineer,120000,USD,120000,US,0,US,M,9960000
2022,Senior,FT,Data Engineer,95000,USD,95000,US,0,US,M,7885000
2022,Mid-Level,FT,Data Analyst,150000,USD,150000,US,0,US,M,12450000
2022,Mid-Level,FT,Data Analyst,100000,USD,100000,US,0,US,M,8300000
2022,Senior,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M,3924240
2022,Senior,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M,3139392
2022,Senior,FT,Data Architect,190000,USD,190000,US,100,US,M,15770000
2022,Senior,FT,Data Architect,135000,USD,135000,US,100,US,M,11205000
2022,Senior,FT,Data Scientist,128000,USD,128000,US,0,US,M,10624000
2022,Senior,FT,Data Scientist,81500,USD,81500,US,0,US,M,6764500
2022,Senior,FT,Data Scientist,173000,USD,173000,US,100,US,M,14359000
2022,Senior,FT,Data Scientist,110000,USD,110000,US,100,US,M,9130000
2022,Senior,FT,Machine Learning Engineer,192000,USD,192000,US,0,US,M,15936000
2022,Senior,FT,Machine Learning Engineer,120000,USD,120000,US,0,US,M,9960000
2022,Senior,FT,Data Analyst,115934,USD,115934,US,100,US,M,9622522
2022,Senior,FT,Data Analyst,81666,USD,81666,US,100,US,M,6778278
2022,Senior,FT,Data Analyst,120000,USD,120000,US,0,US,M,9960000
2022,Senior,FT,Data Analyst,95000,USD,95000,US,0,US,M,7885000
2022,Senior,FT,Principal Machine Learning Engineer,190000,USD,190000,US,100,US,L,15770000
2022,Senior,FT,Data Engineer,194000,USD,194000,US,100,US,M,16102000
2022,Senior,FT,Data Engineer,129400,USD,129400,US,100,US,M,10740200
2022,Senior,FT,Data Analyst,201000,USD,201000,US,100,US,M,16683000
2022,Senior,FT,Data Analyst,89200,USD,89200,US,100,US,M,7403600
2022,Senior,FT,Data Scientist,165000,USD,165000,US,0,US,M,13695000
2022,Senior,FT,Data Scientist,125000,USD,125000,US,0,US,M,10375000
2022,Senior,FT,Applied Scientist,230000,USD,230000,US,100,US,M,19090000
2022,Senior,FT,Applied Scientist,196000,USD,196000,US,100,US,M,16268000
2022,Mid-Level,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,10790000
2022,Mid-Level,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M,7470000
2022,Mid-Level,FT,Machine Learning Researcher,150000,USD,150000,US,100,US,M,12450000
2022,Mid-Level,FT,Machine Learning Researcher,100000,USD,100000,US,100,US,M,8300000
2022,Mid-Level,FT,Machine Learning Engineer,230000,USD,230000,US,0,US,M,19090000
2022,Mid-Level,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M,12450000
2022,Senior,FT,Data Engineer,153600,USD,153600,US,0,US,M,12748800
2022,Senior,FT,Data Engineer,106800,USD,106800,US,0,US,M,8864400
2022,Mid-Level,FT,Machine Learning Researcher,130000,USD,130000,US,100,US,M,10790000
2022,Mid-Level,FT,Machine Learning Researcher,100000,USD,100000,US,100,US,M,8300000
2022,Senior,FT,Data Engineer,216000,USD,216000,US,100,US,M,17928000
2022,Senior,FT,Data Engineer,144000,USD,144000,US,100,US,M,11952000
2022,Mid-Level,FT,Data Scientist,180000,USD,180000,US,0,US,M,14940000
2022,Mid-Level,FT,Data Scientist,120000,USD,120000,US,0,US,M,9960000
2022,Entry-Level,FT,Data Engineer,160000,USD,160000,US,0,US,M,13280000
2022,Entry-Level,FT,Data Engineer,135000,USD,135000,US,0,US,M,11205000
2022,Senior,FT,Data Analyst,192500,USD,192500,US,100,US,M,15977500
2022,Senior,FT,Data Analyst,140000,USD,140000,US,100,US,M,11620000
2022,Senior,FT,Data Engineer,152500,USD,152500,US,0,US,M,12657500
2022,Senior,FT,Data Engineer,130000,USD,130000,US,0,US,M,10790000
2022,Senior,FT,Data Analyst,65000,USD,65000,US,100,US,M,5395000
2022,Senior,FT,Data Analyst,55000,USD,55000,US,100,US,M,4565000
2022,Senior,FT,Data Engineer,178750,USD,178750,US,0,US,M,14836250
2022,Senior,FT,Data Engineer,160000,USD,160000,US,0,US,M,13280000
2022,Mid-Level,FT,Data Scientist,60000,EUR,63040,FR,100,FR,M,5232320
2022,Mid-Level,FT,Data Scientist,50000,EUR,52533,FR,100,FR,M,4360239
2022,Mid-Level,FT,Machine Learning Scientist,165000,USD,165000,US,0,US,M,13695000
2022,Mid-Level,FT,Machine Learning Scientist,135000,USD,135000,US,0,US,M,11205000
2022,Senior,FT,Analytics Engineer,170000,USD,170000,US,100,US,M,14110000
2022,Senior,FT,Analytics Engineer,125000,USD,125000,US,100,US,M,10375000
2022,Senior,FT,Data Engineer,105000,USD,105000,US,0,US,M,8715000
2022,Senior,FT,Data Engineer,70000,USD,70000,US,0,US,M,5810000
2022,Senior,FT,Data Scientist,130000,USD,130000,US,0,US,M,10790000
2022,Senior,FT,Data Scientist,95000,USD,95000,US,0,US,M,7885000
2022,Senior,FT,Data Scientist,203500,USD,203500,US,0,US,M,16890500
2022,Senior,FT,Data Scientist,152000,USD,152000,US,0,US,M,12616000
2022,Senior,FT,Data Engineer,197430,USD,197430,US,100,US,M,16386690
2022,Senior,FT,Data Engineer,134760,USD,134760,US,100,US,M,11185080
2022,Mid-Level,FT,Data Scientist,120000,USD,120000,US,100,US,M,9960000
2022,Senior,FT,Data Engineer,197000,USD,197000,US,0,US,M,16351000
2022,Senior,FT,Data Engineer,99000,USD,99000,US,0,US,M,8217000
2022,Senior,FT,Data Engineer,220000,USD,220000,US,100,US,M,18260000
2022,Senior,FT,Data Engineer,162000,USD,162000,US,100,US,M,13446000
2022,Mid-Level,FT,Data Engineer,105120,EUR,110446,LT,0,LT,M,9167018
2022,Mid-Level,FT,Data Engineer,75360,EUR,79178,LT,0,LT,M,6571774
2022,Mid-Level,FT,Data Science Consultant,57000,GBP,70186,GB,0,GB,M,5825438
2022,Mid-Level,FT,Data Science Consultant,42000,GBP,51716,GB,0,GB,M,4292428
2022,Senior,FT,Data Architect,149040,USD,149040,US,100,US,M,12370320
2022,Senior,FT,Data Architect,113900,USD,113900,US,100,US,M,9453700
2020,Mid-Level,FT,Business Data Analyst,95000,USD,95000,US,0,US,M,7885000
2021,Senior,FT,Data Analyst,115000,USD,115000,US,100,US,S,9545000
2022,Senior,FT,Data Analyst,171000,USD,171000,US,100,AU,L,14193000
2022,Entry-Level,FT,Data Analytics Engineer,13000,USD,13000,AR,100,AR,S,1079000
2022,Senior,FT,Data Engineer,100000,USD,100000,US,0,US,M,8300000
2022,Senior,FT,Data Engineer,78000,USD,78000,US,0,US,M,6474000
2022,Senior,FT,Data Engineer,120000,USD,120000,US,0,US,M,9960000
2022,Senior,FT,Data Engineer,95000,USD,95000,US,0,US,M,7885000
2022,Senior,FT,Data Specialist,110000,USD,110000,US,0,US,M,9130000
2022,Senior,FT,Data Specialist,70000,USD,70000,US,0,US,M,5810000
2022,Entry-Level,FL,Data Analytics Consultant,50000,USD,50000,BE,100,US,S,4150000
2022,Senior,FT,Data Scientist,185900,USD,185900,US,0,US,M,15429700
2022,Senior,FT,Data Scientist,129300,USD,129300,US,0,US,M,10731900
2022,Mid-Level,FT,Data Analyst,150000,USD,150000,US,0,US,M,12450000
2022,Mid-Level,FT,Data Analyst,100000,USD,100000,US,0,US,M,8300000
2022,Senior,FT,Data Engineer,230000,USD,230000,US,100,US,M,19090000
2022,Senior,FT,Data Engineer,154600,USD,154600,US,100,US,M,12831800
2022,Senior,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,16973500
2022,Senior,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,11802600
2022,Mid-Level,FT,Data Engineer,160000,USD,160000,US,100,US,M,13280000
2022,Mid-Level,FT,Data Engineer,75000,USD,75000,US,100,US,M,6225000
2022,Senior,FT,Data Scientist,45000,EUR,47280,ES,0,ES,M,3924240
2022,Senior,FT,Data Scientist,36000,EUR,37824,ES,0,ES,M,3139392
2022,Senior,FT,Data Engineer,213000,USD,213000,US,0,US,M,17679000
2022,Senior,FT,Data Engineer,152000,USD,152000,US,0,US,M,12616000
2022,Senior,FT,Data Scientist,140000,USD,140000,US,100,US,M,11620000
2022,Senior,FT,Data Scientist,120000,USD,120000,US,100,US,M,9960000
2022,Senior,FT,Data Scientist,110000,USD,110000,US,0,US,M,9130000
2022,Senior,FT,Data Scientist,70000,USD,70000,US,0,US,M,5810000
2022,Senior,FT,Machine Learning Software Engineer,227200,USD,227200,CA,100,CA,M,18857600
2022,Senior,FT,Machine Learning Software Engineer,168000,USD,168000,CA,100,CA,M,13944000
2021,Entry-Level,FT,3D Computer Vision Researcher,20000,USD,20000,AS,0,AS,M,1660000
2022,Mid-Level,FT,Data Scientist,61000,EUR,64090,DE,0,DE,M,5319470
2022,Mid-Level,FT,Data Scientist,58000,EUR,60938,DE,0,DE,M,5057854
2022,Senior,FT,ML Engineer,243000,USD,243000,US,100,US,M,20169000
2022,Senior,FT,ML Engineer,183000,USD,183000,US,100,US,M,15189000
